Id, AvgValence, AvgArousal, AvgDominance
mt0032048792, 1.9014538095238092, 1.8073347619047606, 1.5580952380952373, 
mt0032050610, 1.9661093333333335, 1.6774506666666664, 1.4826666666666668, 
mt0032050779, 1.7945036363636366, 1.705210909090909, 1.9454545454545455, 
mt0032093408, 1.7913479638009062, 1.6882527149321258, 1.571945701357467, 
mt0032093412, 1.9647115000000026, 1.7645654999999991, 1.6129999999999987, 
mt0032126668, 1.8420016853932604, 1.703325842696629, 1.6999999999999988, 
mt0032148515, 1.8082552083333339, 1.6972114583333349, 1.539583333333334, 
mt0032161399, 1.844886893203883, 1.640047572815533, 1.4300970873786396, 
mt0032286585, 2.0086262068965532, 1.6603882758620698, 1.3765517241379308, 
mt0032377151, 1.9664413173652693, 1.653399401197605, 1.5604790419161674, 
mt0032625143, 1.9407093333333336, 1.667025333333332, 1.6168888888888886, 
mt0032662306, 1.8241270935960576, 1.6169650246305414, 1.6837438423645315, 
mt0032682675, 1.8991030927835053, 1.5950979381443293, 1.696907216494846, 
mt0032756836, 1.8567268817204305, 1.6103365591397854, 1.470967741935484, 
mt0032758143, 1.9968693333333336, 1.7625360000000005, 1.6960000000000004, 
mt0032842657, 1.9098055045871563, 1.6537738532110078, 1.7009174311926591, 
mt0032952200, 1.7964678571428578, 1.7731214285714283, 1.5547619047619032, 
mt0033040210, 1.8363650273224041, 1.7751469945355176, 1.7245901639344263, 
mt0033068643, 1.8442139037433154, 1.685620855614973, 1.68663101604278, 
mt0033195099, 1.8534448275862048, 1.696154741379312, 1.4956896551724124, 
mt0033262547, 2.031768644067798, 1.4911728813559315, 2.1627118644067793, 
mt0033300864, 1.8905274752475243, 1.6927225247524742, 1.6029702970297013, 
mt0033308840, 1.9493790076335884, 1.7119862595419846, 1.6732824427480915, 
mt0033319905, 1.8436864406779674, 1.5896943502824863, 1.5966101694915233, 
mt0033336536, 1.948030813953488, 1.7153122093023256, 1.8197674418604655, 
mt0033350003, 1.9793870129870146, 1.7141785714285707, 1.785714285714285, 
mt0033387992, 1.947475, 1.8222722222222218, 1.4574074074074064, 
mt0033391277, 1.929962, 1.8083039999999995, 1.852, 
mt0033395513, 1.8746390180878563, 1.6976023255813935, 1.6935400516795855, 
mt0033403201, 1.8051037037037034, 1.7015123456790122, 1.6567901234567899, 
mt0033418351, 1.8490339622641516, 1.6525232704402517, 1.4993710691823896, 
mt0033418364, 1.780768918918921, 1.7862022522522518, 1.9936936936936982, 
mt0033430971, 1.8230876666666669, 1.6989556666666654, 1.5353333333333323, 
mt0033431835, 1.8524182857142857, 1.707491428571427, 1.508571428571428, 
mt0033447474, 1.8371773279352217, 1.7065578947368418, 1.4307692307692288, 
mt0033489563, 1.9409785714285717, 1.738898571428571, 1.934285714285714, 
mt0033491767, 1.8282200000000002, 1.7156391304347824, 1.6295652173913031, 
mt0033733581, 1.978985840707965, 1.6437203539823018, 1.6442477876106194, 
mt0033818838, 1.7795009153318087, 1.649596338672767, 1.5798627002288335, 
mt0033850458, 1.8744203703703701, 1.6647759259259258, 1.5481481481481485, 
mt0033906834, 1.8265249999999997, 1.7223038461538458, 1.7538461538461538, 
mt0033938098, 1.891614814814815, 1.6156296296296289, 1.510185185185185, 
mt0033946521, 1.8320643968871582, 1.844972178988331, 1.5587548638132258, 
mt0033974261, 1.8229552083333338, 1.7009494791666668, 1.6010416666666654, 
mt0033994043, 1.9196133333333332, 1.6840311111111106, 1.8222222222222222, 
mt0034152800, 1.823884722222222, 1.679384722222223, 1.6263888888888873, 
mt0034172381, 1.8561148648648647, 1.7075770270270265, 1.6918918918918906, 
mt0034186751, 1.9234468899521535, 1.755055980861243, 1.5416267942583723, 
mt0034194729, 1.9711529126213585, 1.6429281553398043, 1.4912621359223297, 
mt0034203930, 1.8734489473684193, 1.4867757894736846, 1.4957894736842097, 
mt0034259362, 1.7616333333333334, 1.7432645833333336, 1.5562500000000001, 
mt0034260434, 2.124188721804512, 1.8097563909774446, 1.8541353383458636, 
mt0034372255, 1.944678260869565, 1.6445208695652176, 1.5686956521739117, 
mt0034416120, 2.174511904761905, 1.7599214285714284, 1.5285714285714287, 
mt0034430589, 1.8403333333333332, 1.6514083333333334, 1.4527777777777784, 
mt0034560358, 2.082661497326205, 1.7645673796791437, 1.8866310160427802, 
mt0034565350, 1.8142851485148506, 1.6639940594059408, 1.6089108910891081, 
mt0034654725, 1.9144553719008277, 1.6896206611570252, 1.6363636363636367, 
mt0034676314, 1.8968851851851858, 1.7339604938271602, 1.4543209876543204, 
mt0034703413, 1.9598418604651158, 1.7516674418604656, 1.7720930232558147, 
mt0034727357, 1.7629601769911518, 1.7561973451327448, 1.6902654867256635, 
mt0034853967, 1.7916011695906429, 1.617042690058479, 1.5578947368421059, 
mt0034859358, 1.8193208333333335, 1.6319673611111116, 1.7416666666666663, 
mt0034991527, 1.8013453149001546, 1.692093855606759, 1.7213517665130604, 
mt0034992204, 1.9913085271317834, 1.7083279069767456, 1.5224806201550383, 
mt0034992752, 1.9350726993865017, 1.720523619631901, 1.6815950920245404, 
mt0034993257, 1.8833462499999996, 1.6393149999999992, 1.4150000000000003, 
mt0035006958, 1.8947773972602746, 1.6797136986301366, 1.8164383561643827, 
mt0035007239, 1.8258889705882362, 1.6982025735294108, 1.5801470588235285, 
mt0035119161, 1.9023266666666663, 1.6809622222222225, 1.7200000000000009, 
mt0035125522, 1.8536440000000005, 1.7589173333333334, 1.5360000000000005, 
mt0035130484, 1.8266960317460323, 1.724015873015874, 1.7380952380952377, 
mt0035138482, 1.9648573643410834, 1.653563565891472, 1.9046511627906992, 
mt0035228221, 1.9118331983805654, 1.6224955465587043, 1.7692307692307696, 
mt0035233998, 1.8291036697247707, 1.6590412844036695, 1.5669724770642206, 
mt0035240481, 1.9142302670623161, 1.6771652818991092, 1.5091988130563787, 
mt0035644082, 1.8880193181818183, 1.7415829545454549, 1.5068181818181827, 
mt0035644084, 1.838565193370166, 1.6834723756906078, 1.7005524861878452, 
mt0038798715, 1.957868831168832, 1.7622519480519476, 1.7467532467532467, 
