Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant,Segment,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler
mt0000048600,2.115,1.7366666666666664,1.968138666666667,1.6295080000000004,1.886666666666668,1.0,1,1.0,1.0,0.08000000000000003,0.16000000000000006,0.18000000000000002,0.061538461538461535,25,15,25,16,15,8,14,11,21,2,60,27,0,3,0,12,7,11,15,11,11,0,1,5,3,3,8,0,6,4,5,0,5,2,8,8,15,0,2,1,1,0,7,0,14,10,2,2,0,0,0,18,4,1,1,0,1,11,4,20,13,0,0,0,3,6,0,1,0,3,0,0,0,0,0,2,1,2,1,9,0,0,2,2,0,8,0,0,7,10,0,1,6,15,0,0,0,2,1,25,0,13,0,0,7,11,14,0,0,0,2,0,0,3,53,20,8,0,0,0,2,0,0,6,9,2,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,2,0,2,6,10,0,0,7,7,0,5,3,3,0,11,1,0,0,0,11,12,3,0,12,15,1,1,15,1,0,0,0,0,0,2,6,14,6,0,31,8,,Q4,1.0,52.31,13.33,10.26,8.21,0.51,0.0,0.0,1.54,3.08,8.21,10.77,8.72,1.03,6.15,2.56,6.15,13.85,7.69,0.0,2.05,0.0,0.0,3.59,0.0,0.0,0.0,4.1,3.59,0.51,0.0,0.0,0.51,10.26,0.51,0.51,0.0,0.0,1.54,0.51,6.67,0.0,11.79,7.18,0.0,4.1,3.08,3.08,0.0,0.0,0.0,12.82,2.05,6.15,5.64,0.0,0.0,1.03,3.59,0.0,0.0,0.0,1.03,0.0,1.03
mt0000052463,1.7784615384615388,2.3996153846153843,1.875656262425447,1.699701590457256,1.5105367793240556,1.0,1,1.0,0.96,1.0,1.0,1.0,0.42,75,54,74,68,50,37,171,39,43,9,247,62,4,5,0,26,12,31,13,77,34,3,2,10,0,7,2,9,0,4,2,2,5,3,12,2,93,0,0,2,0,1,8,2,29,9,5,9,0,1,5,6,2,1,0,0,2,1,3,17,4,0,12,11,27,39,15,16,17,34,6,22,3,0,8,4,0,5,15,35,0,0,12,53,4,10,0,0,11,20,25,30,18,58,4,1,3,3,2,53,3,77,7,22,19,0,23,10,45,0,5,1,9,34,233,75,49,0,3,14,7,2,0,10,6,1,1,0,0,21,62,15,2,3,0,1,21,2,6,10,18,7,0,1,2,10,0,0,6,6,1,5,15,2,0,23,10,0,3,0,21,34,0,0,3,3,27,6,46,1,27,0,1,0,0,10,8,31,9,9,75,9,,Q2,1.0,52.47,18.67,13.89,5.56,2.78,5.4,0.0,0.15,4.78,8.64,18.67,8.95,1.7,15.12,0.93,5.09,8.95,5.4,3.7,1.7,0.93,3.86,10.49,0.0,0.0,0.62,5.09,1.08,4.17,0.15,3.86,0.0,13.12,0.62,2.31,1.85,1.08,1.7,1.54,3.86,1.39,1.85,1.08,0.0,1.23,4.78,1.54,0.62,2.16,0.46,14.97,2.01,6.48,6.17,0.46,1.7,0.46,0.15,0.15,0.31,0.62,0.31,0.15,0.77
mt0000053935,2.806315789473684,2.370526315789474,2.047015104166667,1.6328578125000004,1.4572916666666649,1.0,1,1.0,0.8,0.9,0.9,0.7,0.15,80,5,80,40,5,6,24,7,6,1,11,25,6,0,0,3,9,53,3,13,5,0,0,6,0,0,0,2,0,0,0,1,12,0,7,0,13,0,0,0,0,6,12,0,1,1,0,0,0,0,0,12,1,11,0,0,0,0,0,18,6,0,12,0,1,15,0,0,0,2,0,0,0,0,8,6,0,0,0,0,0,0,1,8,0,0,1,0,34,2,0,1,9,8,0,0,0,1,0,4,1,8,0,0,2,0,19,0,42,0,0,0,1,7,33,20,42,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,1,0,0,1,8,0,0,11,19,0,0,0,0,0,0,4,0,12,16,1,0,0,0,1,2,0,0,1,1,6,1,18,0,6,0,2,0,0,3,20,6,1,0,7,6,,Q1,1.0,69.87,25.33,18.78,9.61,0.0,9.17,0.0,0.0,6.55,1.75,24.89,12.66,7.42,12.23,0.44,6.55,17.47,10.48,0.87,1.75,0.0,0.0,17.9,0.0,0.0,2.62,14.41,13.54,0.44,0.0,0.0,0.0,21.83,1.31,3.93,3.93,1.75,1.31,2.62,6.55,1.31,6.11,0.87,0.0,0.44,6.11,0.87,0.44,4.8,0.0,6.55,0.0,2.62,3.93,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0000054766,2.78,2.5170000000000003,1.8947834224598927,1.7499251336898387,1.5529411764705876,1.0,1,1.0,1.0,0.9,0.9,0.7,0.061538461538461535,51,32,50,65,32,16,48,22,29,3,79,69,25,1,0,1,26,8,0,31,30,0,0,5,2,5,1,6,0,0,3,0,2,1,9,2,61,1,0,0,1,1,3,0,4,1,0,2,0,1,0,4,2,0,0,0,1,1,1,9,7,2,18,0,1,8,0,7,11,8,4,3,0,1,0,0,1,4,3,12,3,0,13,9,0,7,2,0,0,18,5,12,1,31,1,0,1,11,0,46,7,18,0,2,0,1,11,11,21,0,6,2,11,17,109,30,30,0,0,3,2,0,0,2,0,0,1,0,0,3,11,4,0,2,0,0,6,1,2,0,3,33,3,0,17,53,0,0,4,4,1,2,0,0,0,3,9,0,4,0,11,24,0,0,4,4,7,8,12,0,20,0,4,0,0,0,0,30,5,13,30,6,,Q3,1.0,52.27,19.16,14.94,5.19,3.57,5.19,0.32,0.65,4.22,2.27,18.51,9.42,0.65,13.96,0.97,5.52,7.47,6.82,3.57,3.9,0.97,0.0,15.26,0.0,0.0,0.32,5.19,3.25,1.95,0.0,0.0,1.95,20.78,1.62,1.62,2.27,3.57,1.95,0.32,7.14,2.6,1.95,1.3,0.65,0.0,11.36,8.77,0.0,2.6,0.0,14.29,1.95,3.9,7.79,1.3,0.97,0.32,0.32,0.32,0.0,0.0,7.47,1.3,0.0
mt0000059269,2.7771428571428567,2.2342857142857144,1.9703009900990096,1.7189554455445544,1.8554455445544555,1.0,1,1.0,1.0,0.1,0.125,0.09090909090909093,0.061538461538461535,43,20,43,37,20,7,44,15,4,3,36,38,8,6,0,4,7,10,12,22,7,0,0,2,0,6,2,3,0,2,2,0,0,2,8,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,2,0,0,0,1,6,2,20,4,0,0,0,0,0,0,3,2,8,0,6,0,0,4,5,9,3,2,5,0,0,4,1,0,0,0,0,5,5,0,10,2,14,0,0,0,10,0,23,10,3,0,2,0,2,5,0,10,2,0,0,0,6,48,22,15,0,0,4,9,0,0,2,0,0,0,0,2,10,27,0,0,0,0,0,0,0,0,2,2,12,0,0,7,19,0,0,2,2,0,8,6,10,2,26,0,0,0,0,7,7,0,0,0,0,2,0,8,0,0,0,0,2,0,6,8,17,0,0,38,10,,Q3,1.0,48.2,17.27,12.95,7.19,0.0,5.76,0.0,0.0,4.32,2.16,17.27,11.51,0.72,11.51,3.6,3.6,5.76,6.47,2.16,6.47,1.44,0.0,7.19,0.0,0.0,0.0,14.39,9.35,5.04,0.0,0.0,5.04,19.42,2.16,0.0,0.0,1.44,5.76,3.6,6.47,0.0,6.47,4.32,0.0,2.16,4.32,1.44,0.0,2.88,0.0,20.86,2.88,2.88,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0
mt0000063684,1.8625,1.5175,1.880420560747664,1.677971028037383,1.8205607476635501,0.26666666666666666,1,0.26666666666666666,0.26666666666666666,0.037037037037037035,0.022222222222222227,0.12857142857142856,0.027027027027027032,23,12,23,6,12,14,38,2,2,1,52,6,0,0,0,2,0,16,1,21,8,4,0,3,1,2,0,0,1,0,0,0,0,0,6,0,11,0,0,2,0,0,0,4,10,5,3,0,0,1,1,16,13,0,0,1,1,1,0,5,3,0,0,0,3,6,1,7,1,4,0,16,0,0,2,0,10,4,5,23,1,0,8,1,2,1,0,0,13,1,0,7,3,11,0,0,0,0,0,14,6,27,12,12,3,0,10,5,10,0,0,1,5,3,68,13,18,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5,0,5,1,0,0,1,2,0,1,2,3,0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,0,4,1,11,0,1,0,0,0,0,1,1,9,1,6,15,1,,Q4,1.0,43.32,14.97,13.37,5.35,3.21,3.21,1.07,0.53,1.6,5.88,16.04,10.7,1.07,8.56,5.88,2.67,8.56,3.74,5.88,1.07,0.0,0.0,8.56,0.0,0.0,0.0,2.67,2.67,0.0,0.0,0.0,0.0,13.9,0.0,2.14,0.53,0.0,0.53,0.53,8.56,0.53,0.53,0.0,0.0,0.53,0.53,0.53,0.0,0.0,0.0,26.2,8.56,10.7,6.95,0.0,1.07,2.14,0.53,1.07,0.0,0.0,4.28,0.0,0.0
mt0000067251,2.233333333333333,1.4166666666666667,1.80930705882353,1.6424570588235292,1.6552941176470577,1.0,-1,0.13636363636363635,1.0,0.14117647058823532,0.2571428571428571,0.10588235294117647,0.07142857142857142,20,36,20,14,31,24,39,7,8,6,70,33,2,6,0,5,5,9,9,18,8,0,1,5,1,4,2,4,0,3,1,0,6,0,7,3,31,0,4,1,5,0,6,0,5,0,0,5,0,0,0,17,12,0,0,0,3,2,2,13,2,1,1,1,6,13,6,5,2,9,1,7,0,0,3,0,2,11,3,7,0,0,2,11,3,8,0,0,4,7,6,6,15,12,2,0,2,0,0,12,0,29,0,3,3,0,22,0,26,0,0,1,0,5,70,26,31,2,0,2,5,0,0,7,1,0,0,0,0,10,25,9,0,4,0,0,13,0,1,4,5,0,0,5,0,5,0,0,7,7,4,1,3,0,0,8,7,0,0,0,7,14,0,0,1,1,6,1,11,2,2,0,4,0,0,3,4,7,7,0,12,3,,Q3,1.0,52.65,23.86,18.94,12.12,0.0,6.44,0.38,0.0,4.92,3.03,19.32,11.36,5.68,11.36,1.89,5.68,10.23,4.92,2.65,0.0,0.76,0.0,12.12,0.0,0.0,1.52,3.41,1.52,1.89,0.0,0.0,1.14,8.71,1.14,1.89,0.0,0.38,0.0,2.27,2.65,0.38,4.17,0.0,1.89,1.52,0.0,0.0,0.0,0.0,0.0,14.77,1.52,9.09,3.41,0.38,0.0,0.38,0.0,0.76,0.0,0.0,2.65,0.76,0.0
mt0000082188,2.6833333333333336,2.21,1.919004687499999,1.7451578125000005,1.7687499999999998,1.0,1,1.0,0.26666666666666666,0.057142857142857134,0.125,0.05,0.0,20,13,21,14,17,7,12,3,6,1,14,20,1,0,0,6,3,8,12,8,5,0,0,5,0,2,0,4,0,1,1,0,8,1,3,0,6,0,0,0,4,4,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,12,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,3,1,0,1,4,1,3,5,8,1,0,1,2,0,8,2,6,0,0,3,0,8,1,5,0,2,4,0,2,19,10,21,0,0,0,0,0,0,1,0,0,0,1,0,3,5,8,0,1,0,0,9,0,0,1,1,3,0,0,4,7,0,0,1,1,0,1,0,0,8,9,2,0,0,0,3,5,0,0,0,0,4,1,3,0,1,0,0,0,0,8,7,5,0,0,12,3,,Q3,1.0,62.64,28.57,24.18,14.29,1.1,5.49,3.3,0.0,4.4,2.2,25.27,16.48,10.99,12.09,1.1,1.1,9.89,8.79,2.2,2.2,1.1,0.0,17.58,0.0,0.0,4.4,8.79,3.3,5.49,0.0,0.0,1.1,21.98,2.2,1.1,1.1,1.1,2.2,5.49,5.49,4.4,6.59,2.2,0.0,4.4,3.3,3.3,0.0,0.0,0.0,12.09,0.0,4.4,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1
mt0000086428,2.37,1.81125,1.884459259259259,1.6782748148148157,1.6103703703703702,1.0,1,0.8,0.3333333333333333,0.2,0.06,0.06,0.09000000000000001,24,15,23,21,15,12,34,5,23,1,46,19,0,0,0,2,1,10,5,23,27,1,0,6,3,4,1,2,0,0,2,0,0,0,3,1,17,0,0,0,0,0,0,0,3,1,2,0,0,0,1,13,8,2,1,0,2,0,0,4,4,1,4,1,5,2,1,2,0,8,3,11,1,0,5,2,3,1,4,6,0,0,6,10,2,1,3,0,5,8,2,4,11,34,0,0,0,6,0,30,2,15,3,6,3,0,3,19,0,0,0,1,0,6,53,17,15,0,1,0,0,0,0,0,2,0,0,0,0,2,4,4,0,1,0,0,5,0,0,0,0,1,0,0,1,2,0,2,5,7,0,2,4,0,0,6,1,0,2,0,12,15,0,0,0,0,1,1,8,0,5,1,0,0,0,3,3,10,4,0,15,2,,Q3,1.0,54.59,21.08,16.76,3.24,13.51,0.0,0.0,0.0,4.32,4.86,17.3,8.11,2.16,12.97,1.62,6.49,8.65,10.27,1.08,3.78,0.0,0.0,15.68,0.0,0.0,0.0,5.41,3.78,1.62,0.54,0.0,0.0,16.22,1.08,2.16,0.54,1.08,1.08,0.0,9.73,1.08,3.24,0.0,0.54,2.16,3.78,1.08,0.0,1.62,1.08,20.54,4.86,5.41,10.27,0.54,1.08,0.54,0.0,1.62,0.54,0.54,0.54,0.0,0.0
mt0000090550,1.88,2.44,1.8031306666666669,1.6283999999999998,1.544,1.0,1,1.0,1.0,0.5,0.5,0.5,0.061538461538461535,7,7,7,4,7,9,21,6,4,4,25,8,0,0,0,0,0,3,5,11,3,1,0,0,0,0,2,0,0,0,0,0,1,1,3,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4,1,2,0,2,0,2,1,0,5,1,0,0,0,0,0,2,1,0,1,4,6,0,0,2,2,2,0,0,0,3,3,1,1,0,6,0,0,0,1,0,5,0,9,0,0,0,0,5,1,16,0,0,0,2,1,29,7,22,0,0,5,4,0,0,1,0,1,0,0,0,1,12,0,2,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,1,0,0,1,0,0,3,0,1,0,0,0,0,0,2,6,1,2,7,1,,Q4,1.0,70.41,23.47,17.35,6.12,1.02,10.2,0.0,0.0,6.12,8.16,22.45,16.33,3.06,14.29,0.0,3.06,14.29,4.08,4.08,2.04,0.0,0.0,12.24,0.0,0.0,0.0,5.1,3.06,2.04,0.0,1.02,1.02,17.35,2.04,0.0,2.04,2.04,3.06,1.02,6.12,3.06,0.0,0.0,0.0,0.0,3.06,3.06,0.0,0.0,0.0,13.27,3.06,6.12,4.08,0.0,1.02,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0000091401,2.55,2.77,1.9282631205673764,1.6966340425531918,1.768794326241134,1.0,-1,0.6,0.26666666666666666,1.0,0.2571428571428571,0.18000000000000002,0.027027027027027032,5,9,5,7,8,5,45,15,8,3,55,11,0,0,0,0,0,2,1,25,14,8,1,2,0,6,7,1,0,8,11,0,7,1,10,2,12,0,0,1,48,0,8,0,8,4,0,3,0,1,0,7,2,1,1,0,1,2,0,22,12,1,5,2,6,2,4,2,0,2,2,6,1,0,0,0,0,4,1,14,0,0,4,6,1,0,1,0,1,9,4,11,5,25,1,0,1,0,0,19,7,24,9,6,8,15,0,0,2,4,1,0,0,3,47,20,18,0,0,2,0,0,0,0,3,0,0,0,0,7,12,8,0,0,0,0,8,0,0,7,7,0,0,1,0,1,0,0,1,1,0,1,1,0,0,2,6,0,0,0,15,21,4,0,7,11,2,0,5,0,5,0,2,0,0,0,0,19,6,0,18,13,,Q1,1.0,43.08,16.92,16.92,0.0,0.0,0.38,12.31,4.23,0.0,8.08,13.46,5.77,5.38,7.69,0.38,0.38,7.69,2.69,0.38,3.08,0.38,0.0,20.77,1.15,0.0,0.77,1.92,1.54,0.38,0.0,0.0,0.0,10.0,0.38,2.69,0.0,0.77,2.69,0.0,3.08,0.38,6.92,6.54,0.38,0.0,0.77,0.0,0.77,0.0,0.0,18.85,9.23,6.15,3.08,1.15,2.31,1.54,0.38,0.0,0.0,0.38,0.38,0.0,0.0
mt0000091781,2.392,1.86,1.9660640000000005,1.775942666666667,1.6986666666666672,1.0,-1,1.0,1.0,0.5,1.0,0.5,0.061538461538461535,16,10,16,20,10,5,20,4,10,2,32,24,6,0,0,0,6,1,2,10,3,0,1,2,0,2,0,0,1,0,1,0,1,0,7,1,17,0,1,1,0,0,1,0,4,2,0,0,1,1,0,4,4,0,0,0,0,0,0,5,2,1,4,1,1,6,4,2,1,4,0,5,0,1,1,0,1,2,1,4,3,0,11,0,1,1,0,0,1,13,2,6,5,4,4,2,2,5,0,19,4,8,1,0,5,0,11,1,5,0,0,0,0,1,43,15,26,0,0,0,1,0,0,1,3,0,0,0,0,1,6,2,0,0,0,0,2,0,0,0,0,9,0,1,5,15,0,0,2,2,0,0,0,0,0,0,3,0,1,0,12,16,0,0,1,1,0,3,7,0,3,0,0,0,0,1,0,1,3,0,19,2,,Q3,1.0,62.0,20.0,16.0,11.0,2.0,3.0,0.0,0.0,4.0,5.0,29.0,16.0,2.0,25.0,1.0,4.0,15.0,1.0,5.0,1.0,2.0,0.0,13.0,1.0,1.0,1.0,6.0,5.0,1.0,0.0,0.0,1.0,14.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,17.0,3.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0000092637,2.815,2.0383333333333336,1.9655923913043485,1.5898728260869568,1.5282608695652176,1.0,-1,1.0,1.0,0.12857142857142856,0.05882352941176471,0.04736842105263158,0.061538461538461535,26,21,26,12,16,2,12,6,8,2,21,20,7,10,0,9,16,10,6,15,4,0,0,7,2,5,3,11,0,0,4,0,0,3,0,0,6,0,0,2,0,0,3,0,4,0,0,0,0,0,4,1,0,0,0,0,0,1,0,12,12,4,2,0,2,7,2,0,0,2,0,4,0,0,0,0,0,0,0,4,2,0,6,16,0,3,0,0,6,7,0,2,6,13,2,0,2,0,0,6,2,9,4,4,3,0,8,0,0,0,0,0,0,4,20,13,20,4,0,0,0,0,0,0,2,0,0,0,3,4,9,10,0,0,0,0,10,0,0,0,0,6,0,0,3,9,0,0,0,0,0,4,0,15,3,22,5,0,8,0,5,18,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,6,6,0,7,12,,Q3,1.0,53.47,15.97,14.58,13.19,0.0,0.0,1.39,0.0,1.39,6.94,23.61,17.36,1.39,20.14,1.39,2.78,8.33,7.64,0.69,3.47,1.39,0.0,6.94,0.0,0.69,0.0,12.5,4.17,5.56,0.0,0.0,5.56,15.28,2.78,2.78,0.0,5.56,0.0,0.0,4.17,3.47,7.64,4.17,2.78,0.69,1.39,0.0,0.0,1.39,0.0,11.81,1.39,6.25,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.69
mt0000095414,2.01,2.3233333333333337,1.849003921568628,1.5874980392156857,1.5843137254901951,0.42857142857142855,-1,0.026470588235294117,0.42857142857142855,0.0,0.125,0.0,0.0,0,8,0,4,8,4,6,0,2,8,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,12,0,0,0,0,0,2,0,4,0,0,0,2,0,2,2,2,0,0,0,0,0,0,12,6,0,0,0,2,6,2,0,0,0,0,4,0,0,6,4,0,0,0,4,0,0,2,2,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,16,10,26,0,0,4,0,14,0,14,0,0,0,0,0,14,16,24,0,0,0,0,0,0,4,2,2,0,0,0,0,8,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,0,6,12,0,0,0,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,32,8,,Q3,1.0,60.8,17.6,17.6,11.2,0.0,6.4,0.0,0.0,0.0,20.8,12.8,4.8,0.0,12.8,0.0,4.8,12.8,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,6.4,4.8,1.6,0.0,1.6,1.6,0.0,0.0,0.0,24.0,3.2,8.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0000103049,2.68,1.9025,2.032758426966292,1.6395707865168545,1.5955056179775275,1.0,1,1.0,0.26666666666666666,0.07272727272727274,0.08000000000000003,0.0,0.061538461538461535,25,18,25,12,19,9,20,23,9,2,29,19,5,1,0,0,4,14,6,7,7,1,2,7,0,2,2,4,0,3,4,0,8,0,1,0,20,0,0,3,0,0,8,0,4,1,0,0,0,2,1,4,2,1,0,0,1,0,0,3,4,0,3,1,1,1,1,1,5,1,0,0,0,0,6,2,0,0,0,17,0,0,2,2,0,1,2,0,6,4,1,4,6,10,0,0,0,5,0,19,3,15,0,3,7,0,12,0,8,0,0,2,4,6,40,9,25,0,0,0,4,2,0,0,1,0,0,0,0,8,15,6,0,0,0,0,6,0,0,3,3,0,0,0,3,3,0,0,2,2,1,2,3,4,0,10,0,0,1,0,4,5,1,0,5,6,2,8,14,0,2,0,1,0,0,4,2,10,2,5,11,3,,Q4,1.0,59.23,21.54,16.15,10.0,0.0,6.15,0.0,0.0,5.38,3.08,16.92,16.15,0.77,4.62,3.08,3.08,10.77,4.62,0.77,3.08,0.0,0.0,6.15,0.0,0.0,0.0,10.0,8.46,1.54,0.0,0.0,0.0,11.54,0.77,0.0,0.0,1.54,0.77,1.54,4.62,2.31,0.77,0.0,0.0,0.0,1.54,0.0,1.54,0.0,0.0,15.38,4.62,6.15,4.62,0.0,2.31,0.77,0.77,0.0,5.38,0.0,0.0,0.0,0.0
mt0000103874,2.811428571428572,2.4447619047619047,1.9915609090909083,1.7241750000000002,1.5199999999999991,1.0,1,1.0,0.26666666666666666,0.15000000000000002,0.11428571428571427,0.08888888888888889,1.0,70,6,70,73,6,5,75,26,10,3,90,50,20,0,0,10,21,25,6,34,17,0,0,3,0,1,9,6,0,0,0,7,14,0,13,0,51,0,1,4,4,3,14,0,1,1,0,0,0,0,0,3,2,0,0,0,1,0,8,24,6,4,18,4,5,14,0,3,3,1,3,5,0,0,0,2,1,0,13,10,0,0,12,5,4,7,6,0,7,26,3,8,4,35,0,0,0,12,0,43,5,17,0,2,9,0,26,2,27,0,3,0,0,10,117,29,57,0,0,6,1,2,0,0,4,0,0,0,0,8,21,10,0,0,0,11,21,0,0,2,2,29,0,4,16,49,0,0,1,1,0,0,2,4,6,12,17,0,2,0,20,39,1,0,0,1,0,2,15,1,8,0,7,0,0,0,8,21,5,0,17,10,,Q1,1.0,62.77,22.99,17.15,9.49,2.55,5.11,0.0,0.0,5.84,4.74,24.45,12.04,2.19,16.79,2.92,4.01,12.41,4.38,0.73,6.57,0.0,0.0,17.88,0.0,0.0,4.74,7.66,7.66,0.0,0.0,0.0,0.0,16.79,2.19,1.46,3.28,0.73,3.65,0.0,4.74,1.09,2.55,0.36,1.46,0.73,5.47,2.55,0.73,2.19,0.0,10.95,2.92,4.38,3.28,0.0,0.73,1.82,0.0,0.0,1.82,0.0,2.19,0.36,0.36
mt0000105492,2.7842857142857147,2.3942857142857137,2.013929565217392,1.776066086956522,1.7339130434782606,1.0,1,1.0,1.0,0.5,0.5,0.5,1.0,37,6,35,45,6,6,29,5,2,0,18,31,14,0,0,14,18,3,5,16,8,0,0,4,0,2,0,0,1,0,1,0,7,0,8,0,20,0,0,3,0,2,7,0,3,1,0,2,0,0,0,3,3,0,0,0,0,0,6,13,2,0,0,8,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,12,0,1,2,0,2,4,7,11,2,16,3,1,2,5,0,18,4,14,1,0,3,0,24,0,26,0,1,2,11,5,20,6,19,0,2,2,0,0,0,1,1,0,0,0,0,8,12,3,0,0,0,0,3,0,0,2,2,22,0,2,10,34,0,0,2,2,0,0,0,2,4,6,1,0,0,0,7,8,0,0,0,0,0,0,2,0,1,0,2,0,0,0,7,1,0,10,15,4,,Q1,1.0,62.8,35.98,28.05,15.85,0.0,12.2,0.0,0.0,7.93,3.66,20.73,12.2,4.27,16.46,0.0,4.27,6.71,5.49,1.83,1.22,1.22,0.0,18.9,0.0,0.0,2.44,7.93,6.71,1.22,1.22,0.0,0.0,13.41,3.05,3.66,0.0,0.61,2.44,0.61,3.05,0.61,4.88,1.22,0.0,2.44,7.93,5.49,0.0,2.44,0.0,14.02,0.61,5.49,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61
